url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,tld_length,count_digits,count_special,ratio_digits,ratio_special,has_at,has_ip,has_https,has_port,double_slash_in_path,num_query_params,is_shortened,has_sensitive_words,shannon_entropy_url,shannon_entropy_domain,nan_entropy,relative_entropy_kl,y
27,18,1,0,2,0,3,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.7541634277688813,3.3082708345352603,1.4591479170272446,0.64459243713797,0
48,22,18,0,2,0,2,0,10,0.0,0.20833333333333334,0,0,1,0,0,0,0,0,4.204986855772667,3.4474015047059154,1.5709505944546687,0.4434107989621875,1
127,50,19,49,4,1,3,22,18,0.1732283464566929,0.14173228346456693,0,0,1,0,0,3,0,1,4.689626267310827,3.9990795706241737,2.794653473544342,0.9049648532791399,1
69,14,48,0,1,0,3,2,12,0.028985507246376812,0.17391304347826086,0,0,0,0,0,0,0,1,4.253259696367374,2.950212064914748,1.188721875540867,0.6910892203297967,1
51,28,16,0,2,2,3,0,10,0.0,0.19607843137254902,0,0,0,0,0,0,0,0,4.10549587141787,3.5800503514647373,1.895461844238322,0.4133369971314721,0
34,13,14,0,2,0,2,0,7,0.0,0.20588235294117646,0,0,0,0,0,0,0,0,4.091159812399539,3.546593564294939,1.4488156357251847,0.8235980207780959,1
39,20,12,0,2,0,2,1,7,0.02564102564102564,0.1794871794871795,0,0,0,0,0,0,0,0,4.175550615909831,3.6841837197791887,1.4488156357251847,0.8336366180291028,1
123,14,41,60,1,0,2,0,21,0.0,0.17073170731707318,0,0,0,0,0,3,0,0,4.627747612709898,3.52164063634332,2.7179717342678007,0.7193233638484867,1
129,54,20,47,5,1,3,20,20,0.15503875968992248,0.15503875968992248,0,0,0,0,0,3,0,1,4.754931911420564,4.0169528460159825,2.7232196723355075,0.827690206542445,1
86,28,51,0,2,0,3,8,14,0.09302325581395349,0.16279069767441862,0,0,0,0,0,0,0,0,4.455635401941579,3.41379956460568,2.155968102145908,0.5491259240900769,1
22,14,1,0,2,0,3,0,6,0.0,0.2727272727272727,0,0,0,0,0,0,0,0,3.538310595615006,3.039148671903072,1.4591479170272446,0.8413723915411492,0
62,41,14,0,2,2,3,0,10,0.0,0.16129032258064516,0,0,0,0,0,0,0,1,4.145503318654332,3.8763555179546563,1.7609640474436812,0.5164026867993113,1
71,35,29,0,2,1,3,6,11,0.08450704225352113,0.15492957746478872,0,0,0,0,0,0,0,0,4.5092166699968645,3.8645783739023827,2.0403733936884962,0.4128212279581744,1
43,15,6,13,2,0,3,2,8,0.046511627906976744,0.18604651162790697,0,0,1,0,0,1,0,0,4.414409522043332,3.1898980954642866,2.1556390622295662,0.8832985043278951,0
43,14,22,0,3,0,3,13,9,0.3023255813953488,0.20930232558139536,0,1,0,0,0,0,0,0,4.3327868475241,2.5566567074628233,1.3921472236645345,1.2030115098466652,1
23,15,0,0,2,0,3,0,5,0.0,0.21739130434782608,0,0,1,0,0,0,0,0,3.675310868912364,3.0062389286533895,1.5219280948873621,0.7394076195591087,0
38,26,5,0,2,0,3,0,7,0.0,0.18421052631578946,0,0,0,0,0,0,0,0,4.023471592049354,3.6321921215711934,1.3787834934861758,0.4339867036474352,1
49,20,22,0,2,0,3,0,8,0.0,0.16326530612244897,0,0,0,0,0,0,0,0,4.147887334300367,3.446439344671015,1.75,0.3239785050638246,0
66,17,42,0,2,0,3,7,12,0.10606060606060606,0.18181818181818182,0,0,0,0,0,0,0,0,4.588134514230354,3.4992275471326932,1.8250112108241772,0.3462261660950447,0
31,23,1,0,2,0,3,0,6,0.0,0.1935483870967742,0,0,0,0,0,0,0,0,3.7080933915774974,3.4685766296878655,1.4591479170272446,0.6173195421572719,0
27,18,1,0,2,0,3,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.958229168669879,3.4613201402110083,1.4591479170272446,0.6068182668704654,0
40,11,22,0,1,0,3,0,8,0.0,0.2,0,0,0,0,0,0,0,0,3.9725738836114344,2.845350936622437,1.5487949406953985,0.7267991186892382,1
128,50,20,49,4,1,3,14,19,0.109375,0.1484375,0,0,1,0,0,3,0,1,4.691865037963674,3.9990795706241737,2.7550576199383077,0.841246972517736,1
36,27,1,0,2,0,3,0,6,0.0,0.16666666666666666,0,0,1,0,0,0,0,0,3.763558599134237,3.4965849669398734,1.4591479170272446,0.7876006465447071,1
51,22,21,0,2,0,3,0,8,0.0,0.1568627450980392,0,0,1,0,0,0,0,0,4.3583165182724,3.4817145729860726,1.75,0.3143147616483807,0
87,51,13,0,2,4,3,0,14,0.0,0.16091954022988506,0,0,1,0,0,0,0,0,4.48551030770508,4.135045499685875,1.9852281360342514,0.49569092089889566,1
41,17,16,0,2,0,3,0,7,0.0,0.17073170731707318,0,0,1,0,0,0,0,0,4.031587907627833,3.4992275471326932,1.3787834934861758,0.4920106599468636,0
77,23,47,0,1,0,3,16,7,0.2077922077922078,0.09090909090909091,0,0,0,0,0,0,0,0,4.555014302086794,3.708132064658602,1.1488348542809168,0.9732673655254014,1
29,22,0,0,2,0,3,2,5,0.06896551724137931,0.1724137931034483,0,0,0,0,0,0,0,0,3.9783335811852645,3.7544418457133446,1.5219280948873621,0.8141541778684165,1
35,10,17,0,1,0,2,0,7,0.0,0.2,0,0,1,0,0,0,0,1,4.01158543183743,2.6464393446710153,1.6644977792004616,0.432777116468432,1
243,25,36,174,2,0,3,62,42,0.2551440329218107,0.1728395061728395,0,0,0,0,0,11,0,0,5.000297809620872,3.8136606896881844,2.34393587844526,1.2462658341999504,1
46,15,23,0,1,0,3,0,7,0.0,0.15217391304347827,0,0,1,0,0,0,0,0,4.174885868724236,3.5068905956085183,1.3787834934861758,0.6059881839047607,0
58,15,36,0,2,0,3,0,11,0.0,0.1896551724137931,0,0,0,0,0,0,0,0,4.269823513430077,3.32323142879762,1.789929075309999,0.3270627847069057,0
122,68,47,0,12,0,3,36,27,0.29508196721311475,0.22131147540983606,0,0,0,0,0,0,0,0,4.1005793082642255,4.134374606684534,0.824980257347893,1.7624054844366683,1
34,25,1,0,2,1,3,0,7,0.0,0.20588235294117646,0,0,1,0,0,0,0,0,4.175123135113461,3.863465189601646,1.8423709931771088,0.467095690723634,1
36,27,1,0,2,2,7,0,8,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.8638263900908147,3.5319412055466595,1.9056390622295662,0.7007656343795432,1
59,41,10,0,4,0,3,0,9,0.0,0.15254237288135594,0,0,1,0,0,0,0,0,4.1308083640009725,3.8972031514247374,1.3516441151533924,0.4188936408037949,1
98,18,73,0,1,2,3,30,10,0.30612244897959184,0.10204081632653061,0,0,0,0,0,0,0,0,4.292659648192728,3.5032583347756456,1.5709505944546687,2.176322152914046,1
80,18,55,0,1,0,3,0,14,0.0,0.175,0,0,0,0,0,0,0,0,4.250629933136665,3.5304930567574826,2.0202442071537563,0.44702862641646823,1
63,18,37,0,2,0,3,8,10,0.12698412698412698,0.15873015873015872,0,0,1,0,0,0,0,0,4.455211424897841,3.4193819456463714,2.1219280948873624,0.6290989845607031,0
132,16,24,83,2,0,3,5,12,0.03787878787878788,0.09090909090909091,0,0,1,0,0,1,0,0,4.789872056368718,3.0306390622295662,2.355388542207534,0.8320086554260584,1
22,15,0,0,2,0,2,0,5,0.0,0.22727272727272727,0,0,0,0,0,0,0,0,3.6069367321753205,3.3735572622751855,1.5219280948873621,0.942606099141839,0
25,17,1,0,2,0,3,1,6,0.04,0.24,0,0,0,0,0,0,0,0,3.319079570624174,2.822181958642873,1.4591479170272446,1.1069822329448795,0
128,50,20,49,4,1,3,26,19,0.203125,0.1484375,0,0,1,0,0,3,0,1,4.797322782050131,3.9990795706241737,2.7550576199383077,0.8819421621962739,1
73,10,56,0,1,0,2,2,11,0.0273972602739726,0.1506849315068493,0,0,0,0,0,0,0,0,4.0515663695331945,3.1219280948873624,1.0957952550009338,0.6619986387732281,1
171,25,72,66,1,0,3,52,17,0.30409356725146197,0.09941520467836257,0,0,0,0,0,3,0,1,4.9287168093596,3.6732696895151076,2.4164997849817103,1.1933589625512122,1
67,28,32,0,2,0,3,0,9,0.0,0.13432835820895522,0,0,0,0,0,0,0,0,4.245381176735654,3.6280852788913944,1.3516441151533924,0.34784025285939335,0
167,31,52,75,2,0,3,2,23,0.011976047904191617,0.1377245508982036,0,0,1,0,0,3,0,1,4.60469280832228,3.9134007456613773,2.6318326080427985,0.7889196296595021,1
28,19,1,0,2,0,3,0,6,0.0,0.21428571428571427,0,0,1,0,0,0,0,0,3.9137995646056796,3.5766176449086675,1.4591479170272446,0.47597948530164297,0
62,15,40,0,2,0,3,0,13,0.0,0.20967741935483872,0,0,0,0,0,0,0,0,4.1840575045505135,3.106890595608518,1.7381493331928664,0.6844570143650005,0
65,36,22,0,2,3,3,0,12,0.0,0.18461538461538463,0,0,0,0,0,0,0,0,4.133735800486799,4.051462154039801,1.8250112108241772,0.5088097627234539,0
34,16,11,0,2,0,2,0,7,0.0,0.20588235294117646,0,0,0,0,0,0,0,1,3.8702840769781583,3.625,1.4488156357251847,0.7217827073941282,1
43,16,19,0,2,0,3,0,8,0.0,0.18604651162790697,0,0,1,0,0,0,0,0,4.100228707989217,3.452819531114783,1.75,0.52041940790511,0
29,21,1,0,2,0,3,5,6,0.1724137931034483,0.20689655172413793,0,0,0,0,0,0,0,0,4.090234012145144,3.784941827437642,1.4591479170272446,1.1358720763794972,1
37,23,7,0,2,0,3,0,6,0.0,0.16216216216216217,0,0,0,0,0,0,0,0,4.229327351940021,3.708132064658602,1.4591479170272446,0.4003298643160213,0
49,41,1,0,2,2,3,2,8,0.04081632653061224,0.16326530612244897,0,0,0,0,0,0,0,0,4.19667018176084,4.071477469174168,1.9056390622295662,0.5911366997186314,1
38,13,18,0,2,0,2,0,8,0.0,0.21052631578947367,0,0,0,0,0,0,0,1,4.148600210527341,2.6612262562697895,1.4056390622295662,0.6617392034794647,1
55,28,20,0,2,2,3,0,10,0.0,0.18181818181818182,0,0,0,0,0,0,0,0,4.2170124404827005,4.03914867190307,1.895461844238322,0.34561117452019263,0
34,26,1,0,2,0,3,0,6,0.0,0.17647058823529413,0,0,0,0,0,0,0,0,4.079678649882975,3.8252517372886503,1.4591479170272446,0.47568467897145345,0
58,16,34,0,2,0,3,1,13,0.017241379310344827,0.22413793103448276,0,0,1,0,0,0,0,0,4.279950177277048,3.452819531114783,2.3158243335257076,0.7765528118843059,0
37,9,21,0,1,0,2,4,5,0.10810810810810811,0.13513513513513514,0,0,0,0,0,0,0,0,4.391489514102183,3.169925001442312,1.3709505944546687,1.4130640492776958,1
66,13,46,0,2,0,2,10,12,0.15151515151515152,0.18181818181818182,0,0,0,0,0,0,0,1,4.556806097125364,3.0269868333592873,1.5510981710072647,0.5625044633641223,1
43,35,1,0,2,2,3,4,8,0.09302325581395349,0.18604651162790697,0,0,0,0,0,0,0,0,4.268719696310996,4.071581588126284,1.9056390622295662,0.9622472440624361,1
44,22,15,0,2,0,3,0,7,0.0,0.1590909090909091,0,0,0,0,0,0,0,0,4.083765141069551,3.5726236638951634,1.8423709931771088,0.48286889264736066,0
82,26,49,0,1,0,3,0,11,0.0,0.13414634146341464,0,0,0,0,0,0,0,0,4.23815627362027,3.7671834678914604,1.4911148500551858,0.2959625849837989,1
70,15,48,0,2,0,3,1,10,0.014285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,4.283932617986752,3.32323142879762,1.6854752972273344,0.3204748108518336,0
78,69,1,0,4,2,3,9,10,0.11538461538461539,0.1282051282051282,0,0,1,0,0,0,0,0,4.823693648755262,4.752743659363173,1.8464393446710154,0.7013026400740106,1
28,20,1,0,2,0,3,0,6,0.0,0.21428571428571427,0,0,0,0,0,0,0,0,4.039148671903071,3.5841837197791886,1.4591479170272446,0.6372801928538364,0
69,14,48,0,2,0,3,0,13,0.0,0.18840579710144928,0,0,0,0,0,0,0,0,4.273461103660325,3.182005814760214,1.760495029766198,0.3455919445343933,0
21,13,1,0,2,0,3,0,6,0.0,0.2857142857142857,0,0,0,0,0,0,0,0,3.463280517810811,2.873140679513133,1.4591479170272446,0.848467828682922,0
26,17,1,0,2,0,3,0,6,0.0,0.23076923076923078,0,0,1,0,0,0,0,0,3.5073801024236357,3.057476076289932,1.4591479170272446,0.7534401198502715,0
25,16,1,0,2,0,3,0,6,0.0,0.24,0,0,1,0,0,0,0,0,3.8634651896016465,3.202819531114783,1.4591479170272446,0.7479143404811046,0
29,22,0,0,2,0,3,0,5,0.0,0.1724137931034483,0,0,0,0,0,0,0,0,4.030394788231021,3.7321588913645694,1.5219280948873621,0.48833970248214303,0
53,28,18,0,4,0,3,9,11,0.16981132075471697,0.20754716981132076,0,0,0,0,0,0,0,0,4.280202417710358,4.137537511266052,1.676737030052133,0.9757544685963827,1
54,31,16,0,2,1,3,2,9,0.037037037037037035,0.16666666666666666,0,0,0,0,0,0,0,0,4.434809492623759,4.026619294188054,2.058813890331201,0.4254816588203478,0
86,11,68,0,1,0,3,2,16,0.023255813953488372,0.18604651162790697,0,0,0,0,0,0,0,0,4.156338848372065,3.0957952550009344,1.5919171866886992,0.5459413606012251,0
128,54,19,47,5,1,3,25,19,0.1953125,0.1484375,0,0,0,0,0,3,0,1,4.887898001139455,4.0169528460159825,2.755057619938308,0.8186503700214421,1
31,24,0,0,2,0,3,1,5,0.03225806451612903,0.16129032258064516,0,0,0,0,0,0,0,0,4.0022680844408445,3.772055208874201,1.5219280948873621,0.8038862579418988,1
81,27,47,0,2,0,3,21,8,0.25925925925925924,0.09876543209876543,0,0,0,0,0,0,0,0,4.746420961145885,3.8100810205217313,1.2987949406953985,0.9893654802138132,1
29,21,1,0,3,0,2,0,7,0.0,0.2413793103448276,0,0,0,0,0,0,0,0,3.9952378913808873,3.52257158913636,1.4488156357251847,0.8126608321816845,0
77,17,9,42,1,0,3,5,14,0.06493506493506493,0.18181818181818182,0,0,1,0,0,4,0,0,4.722502574193805,3.454822399946607,2.4137995646056805,0.9609667474141877,1
62,12,8,33,1,0,2,0,10,0.0,0.16129032258064516,0,0,1,0,0,2,0,0,4.179486231967407,2.584962500721156,2.321928094887362,0.7716765851344556,0
16,7,1,0,1,0,2,0,5,0.0,0.3125,0,0,1,0,0,0,0,0,3.4056390622295662,2.8073549220576046,1.3709505944546687,1.0278852108226615,0
48,19,21,0,3,0,2,0,10,0.0,0.20833333333333334,0,0,1,0,0,0,0,0,4.296452679221901,3.6421498816369064,1.6854752972273344,0.3312966456008139,0
25,16,1,0,2,0,2,0,6,0.0,0.24,0,0,1,0,0,0,0,0,3.753269689515108,3.0306390622295662,1.4591479170272446,0.7120426929092241,0
34,25,1,0,2,1,2,1,7,0.029411764705882353,0.20588235294117646,0,0,1,0,0,0,0,0,4.175123135113461,3.973660689688185,1.8423709931771088,0.7701669996944671,1
44,13,24,0,2,0,3,1,9,0.022727272727272728,0.20454545454545456,0,0,0,0,0,0,0,0,4.317052925307969,3.180832987205441,2.058813890331201,0.5518749402354077,0
48,18,23,0,2,0,3,0,8,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,4.272055208874201,3.3921472236645345,1.75,0.3155590306923975,0
25,7,10,0,1,0,2,2,5,0.08,0.2,0,0,1,0,0,0,1,0,3.973660689688184,2.5216406363433186,1.3709505944546687,0.8984723932939963,1
159,33,10,108,3,0,3,11,12,0.06918238993710692,0.07547169811320754,0,0,0,0,0,1,0,0,4.964679969937423,4.020926316000353,2.355388542207534,0.5419664698291987,1
31,23,1,0,2,0,3,2,6,0.06451612903225806,0.1935483870967742,0,0,0,0,0,0,0,0,4.147114052043201,3.9361804341297555,1.4591479170272446,0.5529791397136491,0
56,16,32,0,2,0,3,0,10,0.0,0.17857142857142858,0,0,1,0,0,0,0,0,4.188690584305922,3.452819531114783,1.8464393446710154,0.51922464747334,0
76,15,54,0,2,0,2,0,14,0.0,0.18421052631578946,0,0,0,0,0,0,0,1,4.08481497609349,3.189898095464287,1.2916919971380596,0.42551102049914424,1
25,17,1,0,2,0,3,0,6,0.0,0.24,0,0,0,0,0,0,0,0,3.703465189601647,3.219528282299548,1.4591479170272446,0.7308864886762639,0
32,24,1,0,2,0,3,0,6,0.0,0.1875,0,0,0,0,0,0,0,0,4.226409765557392,4.053508854797679,1.4591479170272446,0.7235075284389239,1
91,19,4,59,2,0,3,11,11,0.12087912087912088,0.12087912087912088,0,0,1,0,0,1,0,0,4.925231250436666,3.471354487013931,2.2998963911678914,0.7575008856361749,1
20,11,1,0,2,0,2,0,6,0.0,0.3,0,0,1,0,0,0,0,0,3.4086949695628412,2.663532754804255,1.4591479170272446,0.9360409066346148,0
57,10,40,0,2,1,2,0,9,0.0,0.15789473684210525,0,0,0,0,0,0,0,1,4.32779440115034,2.4464393446710155,1.6577427265048887,0.27025851010816304,1
118,13,36,60,1,1,3,6,20,0.05084745762711865,0.1694915254237288,0,0,1,0,0,1,0,0,4.5142661736591805,3.334679141051595,2.421127473337187,0.6995095885147418,1
74,19,48,0,1,0,4,0,11,0.0,0.14864864864864866,0,0,0,0,0,0,0,0,4.237746232616325,3.366091329119194,1.789929075309999,0.3164013958912325,0
87,14,66,0,1,0,3,19,10,0.21839080459770116,0.11494252873563218,0,0,0,0,0,0,0,1,4.75573760660539,3.52164063634332,1.3567796494470397,0.7596346688064145,1
36,19,9,0,2,0,2,0,6,0.0,0.16666666666666666,0,0,1,0,0,0,0,0,4.037844793048882,3.787143960698141,1.4591479170272446,0.5310174084906663,1
70,16,47,0,2,0,3,0,10,0.0,0.14285714285714285,0,0,0,0,0,0,0,0,4.26292297531505,3.327819531114783,1.8464393446710154,0.26247184670922963,0
74,12,55,0,2,0,3,0,12,0.0,0.16216216216216217,0,0,0,0,0,0,0,0,4.313805649752799,3.0220552088742,1.9591479170272446,0.2882225728367066,0
74,39,28,0,3,1,3,6,11,0.08108108108108109,0.14864864864864866,0,0,0,0,0,0,0,0,4.582726386643206,3.957852539097701,2.1180782093497093,0.34785708611292376,1
50,15,28,0,2,0,3,0,9,0.0,0.18,0,0,0,0,0,0,0,0,4.121076880026371,3.1898980954642866,1.3516441151533924,0.4161303114408988,0
60,18,35,0,2,0,3,0,10,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,4.231401845392172,3.5724312513221195,1.8464393446710154,0.5344566886804148,0
76,12,56,0,1,0,3,6,13,0.07894736842105263,0.17105263157894737,0,0,1,0,0,0,0,0,4.3962676856624245,3.2516291673878226,1.6143308351592656,0.48884692766745036,0
80,13,58,0,2,0,2,13,16,0.1625,0.2,0,0,1,0,0,0,0,1,4.8643861082107644,3.0269868333592873,1.6266144718101818,0.8460948533853747,1
71,63,1,0,4,1,2,8,9,0.11267605633802817,0.1267605633802817,0,0,0,0,0,0,0,0,4.677277578040113,4.57758453512874,1.7527152789797047,0.9316856417007906,1
24,16,1,0,2,0,3,0,6,0.0,0.25,0,0,0,0,0,0,0,0,3.5424812503605785,3.1556390622295662,1.4591479170272446,0.7731764401323924,0
61,20,34,0,2,0,3,3,10,0.04918032786885246,0.16393442622950818,0,0,0,0,0,0,0,0,4.367063927968555,3.1037016960573482,1.8464393446710154,0.3991036598851125,0
27,19,1,0,2,0,3,0,6,0.0,0.2222222222222222,0,0,0,0,0,0,0,0,3.9582291686698796,3.5766176449086675,1.4591479170272446,0.674508697467393,0
51,22,22,0,2,0,2,0,10,0.0,0.19607843137254902,0,0,0,0,0,0,0,1,4.098294460844164,3.572623663895164,1.1567796494470395,0.5219884808223451,1
56,16,6,26,1,0,3,6,10,0.10714285714285714,0.17857142857142858,0,0,0,0,0,1,0,0,4.612821832957944,3.75,2.5219280948873624,0.7178481540314219,1
44,9,28,0,1,0,2,0,9,0.0,0.20454545454545456,0,0,0,0,0,0,0,0,4.254441845713345,2.94770277922009,1.224394445405986,0.48825228314221647,1
48,15,26,0,2,0,4,3,8,0.0625,0.16666666666666666,0,0,0,0,0,0,0,0,4.17091452195184,3.32323142879762,1.2987949406953985,0.8248749587313219,1
26,17,1,0,2,0,3,0,6,0.0,0.23076923076923078,0,0,1,0,0,0,0,0,3.8441065448145375,3.1751231351134614,1.4591479170272446,0.6350580241421341,0
267,213,47,0,12,0,3,39,22,0.14606741573033707,0.08239700374531835,1,0,0,0,0,0,0,0,5.045715837103098,4.953491973571013,1.3315796225857794,0.9624564747326438,1
26,17,1,0,3,0,2,0,7,0.0,0.2692307692307692,0,0,1,0,0,0,0,0,3.8150724101159423,3.5280643115840498,1.4488156357251847,0.6976735516273127,0
648,18,16,605,2,1,3,132,35,0.2037037037037037,0.05401234567901234,0,0,1,0,0,1,0,1,5.120392280004213,3.4613201402110083,1.6208833735315031,1.1669092617671704,1
42,18,17,0,2,0,3,0,7,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,4.082328136858431,3.4613201402110083,1.3787834934861758,0.4073204442173977,0
27,18,1,0,2,0,2,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.7262046313924566,3.4193819456463714,1.4591479170272446,0.7622835509041272,0
30,22,1,0,2,0,2,0,6,0.0,0.2,0,0,0,0,0,0,0,0,3.9395722619867226,3.6635327548042538,1.4591479170272446,0.8225834296917147,0
33,12,6,7,2,0,3,7,7,0.21212121212121213,0.21212121212121213,0,0,0,0,0,1,0,0,4.27137063437885,2.8553885422075336,1.8423709931771088,1.130796102233483,0
29,20,1,0,2,0,3,0,6,0.0,0.20689655172413793,0,0,1,0,0,0,0,0,3.6673146153696132,3.408694969562842,1.4591479170272446,0.6594376725759382,0
466,15,73,369,2,0,2,77,83,0.16523605150214593,0.1781115879828326,0,0,1,0,0,17,0,1,4.924424204004402,3.189898095464287,2.897351145082034,1.283939565069234,1
32,25,0,0,2,0,3,0,5,0.0,0.15625,0,0,0,0,0,0,0,0,3.8431390622295662,3.5630741894285696,1.5219280948873621,0.6059679155888075,1
42,30,5,0,2,0,2,1,6,0.023809523809523808,0.14285714285714285,0,0,0,0,0,0,0,0,4.272804327334621,3.8980685120588388,1.4591479170272446,0.5804620389383249,1
45,19,19,0,2,0,3,1,7,0.022222222222222223,0.15555555555555556,0,0,0,0,0,0,0,0,4.235645873818991,3.576617644908667,1.4488156357251847,0.41834739039251084,0
61,16,37,0,2,0,3,0,10,0.0,0.16393442622950818,0,0,1,0,0,0,0,0,4.200806396000091,3.452819531114783,1.8464393446710154,0.5240775035908403,0
24,15,1,0,2,0,3,3,6,0.125,0.25,0,0,1,0,0,0,0,0,3.740601562950723,3.006238928653389,1.4591479170272446,1.16914097645488,0
55,13,35,0,2,0,2,0,11,0.0,0.2,0,0,0,0,0,0,0,0,4.198894941894525,3.0850551027564768,1.2406705316766886,0.508313333974652,1
116,22,86,0,2,0,3,9,22,0.07758620689655173,0.1896551724137931,0,0,1,0,0,0,0,0,4.5268022763079205,3.697845823084412,1.5198391430437928,0.43761509211470756,0
76,32,37,0,2,0,3,0,11,0.0,0.14473684210526316,0,0,0,0,0,0,0,0,4.275475831299716,3.834868358901741,1.4911148500551858,0.2368361465443859,1
19,10,1,0,1,0,3,0,5,0.0,0.2631578947368421,0,0,1,0,0,0,0,0,3.536886723742169,2.9219280948873623,1.3709505944546687,0.9472097347097471,1
41,19,15,0,2,0,3,0,8,0.0,0.1951219512195122,0,0,0,0,0,0,0,0,4.277926089825635,3.4713544870139303,1.4056390622295662,0.3114350452516219,0
76,20,49,0,2,0,2,0,13,0.0,0.17105263157894737,0,0,0,0,0,0,0,0,4.250720855823031,3.384183719779189,1.4885252948977485,0.2788247326933644,1
19,10,1,0,2,0,3,0,6,0.0,0.3157894736842105,0,0,1,0,0,0,0,0,3.391892644680934,2.6464393446710153,1.4591479170272446,0.8252191518667966,0
68,17,44,0,1,0,3,0,11,0.0,0.16176470588235295,0,0,0,0,0,0,0,1,4.152345561265892,3.734521664779752,1.6171895725927152,0.38316811987629384,1
43,13,22,0,3,0,2,0,9,0.0,0.20930232558139536,0,0,1,0,0,0,0,0,3.896626673055183,3.0269868333592873,1.3921472236645345,0.5157173994728252,1
92,36,48,0,2,1,3,8,11,0.08695652173913043,0.11956521739130435,0,0,1,0,0,0,0,0,4.536526564885099,3.9511943630832222,2.1180782093497097,0.4466096896902142,1
74,13,53,0,2,0,3,4,13,0.05405405405405406,0.17567567567567569,0,0,1,0,0,0,0,0,4.380855563235014,2.7773627950641693,1.9877733714879842,0.40659464380413657,0
33,24,1,0,2,0,3,8,6,0.24242424242424243,0.18181818181818182,0,0,1,0,0,0,0,0,3.861983513035609,3.5739348962840563,1.4591479170272446,1.478732478792283,1
27,11,9,0,1,0,3,0,5,0.0,0.18518518518518517,0,0,0,0,0,0,0,0,4.004344446367528,3.0957952550009344,1.3709505944546687,0.530847067877855,0
45,19,19,0,2,0,2,0,9,0.0,0.2,0,0,0,0,0,0,0,0,3.9689792071523238,3.4316235658474317,1.224394445405986,0.6233785174299158,1
89,23,58,0,2,0,3,5,15,0.056179775280898875,0.16853932584269662,0,0,1,0,0,0,0,0,4.351119106382481,3.6753108689123644,1.6894822670191822,0.440842784880443,0
51,32,12,0,2,0,3,0,8,0.0,0.1568627450980392,0,0,0,0,0,0,0,0,3.934284108361806,3.6022170014624826,1.2987949406953985,0.4833821943945393,0
49,16,26,0,2,0,3,0,11,0.0,0.22448979591836735,0,0,0,0,0,0,0,0,4.132481466909276,3.077819531114783,1.8676338909712122,0.42568744905414585,0
47,19,20,0,2,0,3,0,9,0.0,0.19148936170212766,0,0,1,0,0,0,0,0,4.153007937189823,3.4713544870139303,1.836591668108979,0.4183959177205758,0
76,49,20,0,3,5,3,2,14,0.02631578947368421,0.18421052631578946,0,0,0,0,0,0,0,0,4.368085126067031,4.076259272987572,1.8352377453121171,0.34350959396119485,1
33,14,12,0,3,0,2,0,10,0.0,0.30303030303030304,0,0,0,0,0,0,0,0,3.8013774524295485,3.128085278891395,1.295461844238322,0.9443923911030981,1
536,24,1,503,2,0,3,92,22,0.17164179104477612,0.041044776119402986,0,0,0,0,0,1,0,0,5.180644075447021,3.772055208874201,1.7295290545023008,1.1214465376917968,1
26,6,12,0,1,0,2,0,6,0.0,0.23076923076923078,0,0,1,0,0,0,1,0,3.9500637564362093,2.584962500721156,1.7924812503605778,0.9455275771280864,1
65,19,39,0,1,0,3,4,10,0.06153846153846154,0.15384615384615385,0,0,0,0,0,0,0,0,4.377600652711768,3.536886723742169,1.1567796494470395,0.4524435771011069,1
46,22,16,0,1,0,3,1,8,0.021739130434782608,0.17391304347826086,0,0,1,0,0,0,0,0,4.14564721724714,3.4474015047059146,1.5487949406953985,0.4948409454801058,1
24,17,0,0,2,0,3,0,5,0.0,0.20833333333333334,0,0,0,0,0,0,0,0,3.522055208874201,3.1018812234760182,1.5219280948873621,0.9147905082551591,0
128,50,20,49,4,1,3,14,19,0.109375,0.1484375,0,0,1,0,0,3,0,1,4.6400744873145285,3.9990795706241737,2.7550576199383077,0.7352636329728747,1
132,16,24,83,2,0,3,6,13,0.045454545454545456,0.09848484848484848,0,0,1,0,0,1,0,0,4.780983205134266,3.0306390622295662,2.353533948577482,0.6963844688259233,1
81,12,62,0,2,0,3,7,15,0.08641975308641975,0.18518518518518517,0,0,0,0,0,0,0,0,4.340005102645342,2.8553885422075336,1.4716022614097979,0.5751133159866905,0
46,19,19,0,2,0,3,0,9,0.0,0.1956521739130435,0,0,1,0,0,0,0,0,4.363038521594966,3.576617644908667,1.6577427265048887,0.31707802332219587,0
51,11,33,0,1,0,3,1,10,0.0196078431372549,0.19607843137254902,0,0,0,0,0,0,0,0,4.187158558405724,2.845350936622437,1.5709505944546687,0.6178808497868347,1
25,17,1,0,2,0,3,0,6,0.0,0.24,0,0,0,0,0,0,0,0,3.9932696895151065,3.690116517593666,1.4591479170272446,0.49613836201152034,0
